2018-04-04 23:24:24 INFO  TC001_VerifyLoginWithInvalidCredentials:29 - ***********Starting TC001_VerifyLoginWithInvalidCredentials****************
2018-04-24 22:45:06 INFO  WebEventListener:121 - Found element By: By.xpath: //div[@class='product-container']//a[contains(text(),'Printed Dress')]
2018-04-24 22:45:06 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (f8a7a419f3bb494acc358c98cc250169)] -> xpath: //div[@class='product-container']//a[contains(text(),'Printed Dress')]]
2018-04-24 22:45:09 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (f8a7a419f3bb494acc358c98cc250169)] -> xpath: //div[@class='product-container']//a[contains(text(),'Printed Dress')]]
2018-04-24 22:45:09 INFO  ProductDetailsPage:45 - Printed Dress has been selected
2018-04-24 22:45:09 INFO  WebEventListener:121 - Trying to find element By: By.cssSelector: button[class='btn btn-default btn-twitter']
2018-04-24 22:45:09 INFO  WebEventListener:121 - Found element By: By.cssSelector: button[class='btn btn-default btn-twitter']
2018-04-24 22:45:09 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (f8a7a419f3bb494acc358c98cc250169)] -> css selector: button[class='btn btn-default btn-twitter']]
2018-04-24 22:45:09 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (f8a7a419f3bb494acc358c98cc250169)] -> css selector: button[class='btn btn-default btn-twitter']]
2018-04-24 22:45:09 INFO  WebEventListener:121 - Trying to find element By: By.cssSelector: button[class='btn btn-default btn-twitter']
2018-04-24 22:45:09 INFO  WebEventListener:121 - Found element By: By.cssSelector: button[class='btn btn-default btn-twitter']
2018-04-24 22:45:09 INFO  AddToCart:46 - Clicked on tweet button and object is Tweet
2018-04-24 22:45:09 INFO  WebEventListener:121 - Trying to find element By: By.cssSelector: h2[class='action-information']
2018-04-24 22:45:11 INFO  WebEventListener:121 - Found element By: By.cssSelector: h2[class='action-information']
2018-04-24 22:45:16 INFO  TestBase:51 - **********Finished VerifyAddToCart***********
2018-04-24 22:45:16 INFO  TestBase:110 - browser closed
2018-04-25 09:55:42 INFO  TestBase:63 - Creating object of chrome
2018-04-25 09:55:47 INFO  TestBase:74 - Navigating to http://automationpractice.com/index.php
2018-04-25 09:55:59 INFO  WebEventListener:122 - Navigate to: 'http://automationpractice.com/index.php'
2018-04-25 09:56:01 INFO  TC002_VerifyRegistration:28 - ********************Starting TC002_VerifyRegistration***************************
2018-04-25 09:56:02 INFO  WebEventListener:122 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-25 09:56:02 INFO  WebEventListener:122 - Trying to click on: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-25 09:56:04 INFO  WebEventListener:122 - Clicked on: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-25 09:56:04 INFO  WebEventListener:122 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-25 09:56:04 INFO  HomePage:131 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-25 09:56:04 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='email_create']
2018-04-25 09:56:04 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='email_create']]
2018-04-25 09:56:04 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='email_create']
2018-04-25 09:56:05 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='email_create']]
2018-04-25 09:56:05 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='email_create']
2018-04-25 09:56:05 INFO  HomePage:134 - Entered email and object is [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='email_create']]
2018-04-25 09:56:05 INFO  WebEventListener:122 - Found element By: By.xpath: //button[@id='SubmitCreate']
2018-04-25 09:56:05 INFO  WebEventListener:122 - Trying to click on: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //button[@id='SubmitCreate']]
2018-04-25 09:56:05 INFO  WebEventListener:122 - Clicked on: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //button[@id='SubmitCreate']]
2018-04-25 09:56:05 INFO  WebEventListener:122 - Found element By: By.xpath: //button[@id='SubmitCreate']
2018-04-25 09:56:05 INFO  HomePage:136 - Clicked on create account button and onject is [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //button[@id='SubmitCreate']]
2018-04-25 09:56:07 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='id_gender2']
2018-04-25 09:56:07 INFO  WebEventListener:122 - Trying to click on: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='id_gender2']]
2018-04-25 09:56:07 INFO  WebEventListener:122 - Clicked on: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='id_gender2']]
2018-04-25 09:56:07 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='customer_firstname']
2018-04-25 09:56:07 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='customer_firstname']]
2018-04-25 09:56:07 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='customer_firstname']
2018-04-25 09:56:07 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='customer_firstname']]
2018-04-25 09:56:07 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='customer_lastname']
2018-04-25 09:56:07 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='customer_lastname']]
2018-04-25 09:56:07 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='customer_lastname']
2018-04-25 09:56:08 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='customer_lastname']]
2018-04-25 09:56:08 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='passwd']
2018-04-25 09:56:08 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='passwd']]
2018-04-25 09:56:08 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='passwd']
2018-04-25 09:56:08 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='passwd']]
2018-04-25 09:56:08 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='passwd']
2018-04-25 09:56:08 INFO  HomePage:144 - Entered password and object is [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='passwd']]
2018-04-25 09:56:08 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='days']
2018-04-25 09:56:08 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='days']
2018-04-25 09:56:08 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='days']
2018-04-25 09:56:39 INFO  WebEventListener:122 - Found element By: By.xpath: .//option[normalize-space(.) = "4  "]
2018-04-25 09:56:39 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='days']
2018-04-25 09:56:39 INFO  WebEventListener:122 - Found element By: By.xpath: .//option[contains(., "4")]
2018-04-25 09:56:39 INFO  WebEventListener:122 - Trying to click on: [[[[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //select[@id='days']]] -> xpath: .//option[contains(., "4")]]
2018-04-25 09:56:39 INFO  WebEventListener:122 - Clicked on: [[[[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //select[@id='days']]] -> xpath: .//option[contains(., "4")]]
2018-04-25 09:56:39 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='months']
2018-04-25 09:56:39 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='months']
2018-04-25 09:56:39 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='months']
2018-04-25 09:57:10 INFO  WebEventListener:122 - Found element By: By.xpath: .//option[normalize-space(.) = "April "]
2018-04-25 09:57:10 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='months']
2018-04-25 09:57:10 INFO  WebEventListener:122 - Found element By: By.xpath: .//option[contains(., "April")]
2018-04-25 09:57:10 INFO  WebEventListener:122 - Trying to click on: [[[[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //select[@id='months']]] -> xpath: .//option[contains(., "April")]]
2018-04-25 09:57:10 INFO  WebEventListener:122 - Clicked on: [[[[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //select[@id='months']]] -> xpath: .//option[contains(., "April")]]
2018-04-25 09:57:10 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='years']
2018-04-25 09:57:10 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='years']
2018-04-25 09:57:10 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='years']
2018-04-25 09:57:40 INFO  WebEventListener:122 - Found element By: By.xpath: .//option[normalize-space(.) = "1990  "]
2018-04-25 09:57:40 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='years']
2018-04-25 09:57:40 INFO  WebEventListener:122 - Found element By: By.xpath: .//option[contains(., "1990")]
2018-04-25 09:57:40 INFO  WebEventListener:122 - Trying to click on: [[[[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //select[@id='years']]] -> xpath: .//option[contains(., "1990")]]
2018-04-25 09:57:40 INFO  WebEventListener:122 - Clicked on: [[[[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //select[@id='years']]] -> xpath: .//option[contains(., "1990")]]
2018-04-25 09:57:40 INFO  HomePage:151 - Selected year and object is org.openqa.selenium.support.ui.Select@1761de10
2018-04-25 09:57:40 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='address1']
2018-04-25 09:57:40 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='address1']]
2018-04-25 09:57:40 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='address1']
2018-04-25 09:57:41 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='address1']]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='city']
2018-04-25 09:57:41 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='city']]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='city']
2018-04-25 09:57:41 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='city']]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='id_state']
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='id_state']
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //select[@id='id_state']
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: .//option[@value = "2"]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Trying to click on: [[[[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //select[@id='id_state']]] -> xpath: .//option[@value = "2"]]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Clicked on: [[[[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //select[@id='id_state']]] -> xpath: .//option[@value = "2"]]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='postcode']
2018-04-25 09:57:41 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='postcode']]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='postcode']
2018-04-25 09:57:41 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='postcode']]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='postcode']
2018-04-25 09:57:41 INFO  HomePage:160 - Enterted zipcode and object is [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='postcode']]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='phone_mobile']
2018-04-25 09:57:41 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='phone_mobile']]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='alias']
2018-04-25 09:57:41 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='alias']]
2018-04-25 09:57:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='alias']
2018-04-25 09:57:42 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //input[@id='alias']]
2018-04-25 09:57:42 INFO  WebEventListener:122 - Found element By: By.xpath: //button[@id='submitAccount']
2018-04-25 09:57:42 INFO  WebEventListener:122 - Trying to click on: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //button[@id='submitAccount']]
2018-04-25 09:57:44 INFO  WebEventListener:122 - Clicked on: [[ChromeDriver: chrome on XP (0cb3e68d6d468eed27a310b8cf61cf16)] -> xpath: //button[@id='submitAccount']]
2018-04-25 09:57:44 INFO  WebEventListener:122 - Found element By: By.xpath: //div[@id='center_column']/h1
2018-04-25 09:57:44 INFO  HomePage:172 - User has successfully logged into his/her account
2018-04-25 09:57:44 INFO  TC002_VerifyRegistration:33 - *******************Finished TC002_VerifyRegistration******************************
2018-04-25 09:57:44 INFO  TestBase:63 - Creating object of chrome
2018-04-25 09:57:48 INFO  TestBase:74 - Navigating to http://automationpractice.com/index.php
2018-04-25 09:58:26 INFO  WebEventListener:122 - Navigate to: 'http://automationpractice.com/index.php'
2018-04-25 09:58:29 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-25 09:58:29 INFO  WebEventListener:122 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-25 09:58:29 INFO  WebEventListener:122 - Trying to click on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-25 09:58:31 INFO  WebEventListener:122 - Clicked on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-25 09:58:31 INFO  WebEventListener:122 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-25 09:58:31 INFO  HomePage:113 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-25 09:58:31 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='email']
2018-04-25 09:58:32 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //input[@id='email']]
2018-04-25 09:58:32 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='email']
2018-04-25 09:58:32 INFO  HomePage:115 - Entered email address: testautomation4@gmail.com and object is [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //input[@id='email']]
2018-04-25 09:58:32 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='passwd']
2018-04-25 09:58:32 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //input[@id='passwd']]
2018-04-25 09:58:32 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='passwd']
2018-04-25 09:58:32 INFO  HomePage:117 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //input[@id='passwd']]
2018-04-25 09:58:32 INFO  WebEventListener:122 - Found element By: By.xpath: //button[@id='SubmitLogin']
2018-04-25 09:58:32 INFO  WebEventListener:122 - Trying to click on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //button[@id='SubmitLogin']]
2018-04-25 09:58:34 INFO  WebEventListener:122 - Clicked on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //button[@id='SubmitLogin']]
2018-04-25 09:59:04 INFO  WebEventListener:122 - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//button[@id='SubmitLogin']"}
  (Session info: chrome=65.0.3325.181)
  (Driver info: chromedriver=2.35.528161 (5b82f2d2aae0ca24b877009200ced9065a772e73),platform=Windows NT 10.0.16299 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.8.1', revision: '6e95a6684b', time: '2017-12-01T18:33:54.468Z'
System info: host: 'HIMANI', ip: '192.168.1.7', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.35.528161 (5b82f2d2aae0ca..., userDataDir: C:\Users\Himani\AppData\Loc...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 65.0.3325.181, webStorageEnabled: true}
Session ID: 8364c75b2ac40056a2e068e50c59b2e5
*** Element info: {Using=xpath, value=//button[@id='SubmitLogin']}
2018-04-25 09:59:04 INFO  HomePage:119 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-25 09:59:05 INFO  WebEventListener:122 - Found element By: By.xpath: //div[@id='center_column']/h1
2018-04-25 09:59:05 INFO  HomePage:172 - User has successfully logged into his/her account
2018-04-25 09:59:06 INFO  WebEventListener:122 - Found element By: By.xpath: //a[@class='logout']
2018-04-25 09:59:06 INFO  WebEventListener:122 - Trying to click on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //a[@class='logout']]
2018-04-25 09:59:09 INFO  WebEventListener:122 - Clicked on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //a[@class='logout']]
2018-04-25 09:59:39 INFO  WebEventListener:122 - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//a[@class='logout']"}
  (Session info: chrome=65.0.3325.181)
  (Driver info: chromedriver=2.35.528161 (5b82f2d2aae0ca24b877009200ced9065a772e73),platform=Windows NT 10.0.16299 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.8.1', revision: '6e95a6684b', time: '2017-12-01T18:33:54.468Z'
System info: host: 'HIMANI', ip: '192.168.1.7', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.35.528161 (5b82f2d2aae0ca..., userDataDir: C:\Users\Himani\AppData\Loc...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 65.0.3325.181, webStorageEnabled: true}
Session ID: 8364c75b2ac40056a2e068e50c59b2e5
*** Element info: {Using=xpath, value=//a[@class='logout']}
2018-04-25 09:59:39 INFO  HomePage:184 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-25 09:59:39 INFO  TC003_VerifyLoginWithDifferentRecords:53 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-25 09:59:39 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-25 09:59:39 INFO  WebEventListener:122 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-25 09:59:39 INFO  WebEventListener:122 - Trying to click on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-25 09:59:41 INFO  WebEventListener:122 - Clicked on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-25 09:59:41 INFO  WebEventListener:122 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-25 09:59:41 INFO  HomePage:113 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-25 09:59:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='email']
2018-04-25 09:59:41 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //input[@id='email']]
2018-04-25 09:59:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='email']
2018-04-25 09:59:41 INFO  HomePage:115 - Entered email address: testautomation5@gmail.com and object is [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //input[@id='email']]
2018-04-25 09:59:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='passwd']
2018-04-25 09:59:41 INFO  WebEventListener:122 - Element value changed to: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //input[@id='passwd']]
2018-04-25 09:59:41 INFO  WebEventListener:122 - Found element By: By.xpath: //input[@id='passwd']
2018-04-25 09:59:41 INFO  HomePage:117 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //input[@id='passwd']]
2018-04-25 09:59:41 INFO  WebEventListener:122 - Found element By: By.xpath: //button[@id='SubmitLogin']
2018-04-25 09:59:41 INFO  WebEventListener:122 - Trying to click on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //button[@id='SubmitLogin']]
2018-04-25 09:59:43 INFO  WebEventListener:122 - Clicked on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //button[@id='SubmitLogin']]
2018-04-25 10:00:13 INFO  WebEventListener:122 - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//button[@id='SubmitLogin']"}
  (Session info: chrome=65.0.3325.181)
  (Driver info: chromedriver=2.35.528161 (5b82f2d2aae0ca24b877009200ced9065a772e73),platform=Windows NT 10.0.16299 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.8.1', revision: '6e95a6684b', time: '2017-12-01T18:33:54.468Z'
System info: host: 'HIMANI', ip: '192.168.1.7', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.35.528161 (5b82f2d2aae0ca..., userDataDir: C:\Users\Himani\AppData\Loc...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 65.0.3325.181, webStorageEnabled: true}
Session ID: 8364c75b2ac40056a2e068e50c59b2e5
*** Element info: {Using=xpath, value=//button[@id='SubmitLogin']}
2018-04-25 10:00:13 INFO  HomePage:119 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-25 10:00:13 INFO  WebEventListener:122 - Found element By: By.xpath: //div[@id='center_column']/h1
2018-04-25 10:00:13 INFO  HomePage:172 - User has successfully logged into his/her account
2018-04-25 10:00:14 INFO  WebEventListener:122 - Found element By: By.xpath: //a[@class='logout']
2018-04-25 10:00:14 INFO  WebEventListener:122 - Trying to click on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //a[@class='logout']]
2018-04-25 10:00:16 INFO  WebEventListener:122 - Clicked on: [[ChromeDriver: chrome on XP (8364c75b2ac40056a2e068e50c59b2e5)] -> xpath: //a[@class='logout']]
2018-04-25 10:00:46 INFO  WebEventListener:122 - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//a[@class='logout']"}
  (Session info: chrome=65.0.3325.181)
  (Driver info: chromedriver=2.35.528161 (5b82f2d2aae0ca24b877009200ced9065a772e73),platform=Windows NT 10.0.16299 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
